   64.7854309     -0.207112864      -8.57710838E-02   920.440613       910.212097       1830.65283    
   65.3855591     -0.208636627      -8.55496973E-02   931.481323       921.605591       1853.08679    
   65.9856873     -0.210849762      -8.55007470E-02   942.564880       933.063599       1875.62842    
   66.5858154     -0.211964265      -8.47998932E-02   953.810913       944.524597       1898.33557    
   67.1859436     -0.212910056      -8.37926865E-02   965.139404       955.952393       1921.09180    
   67.7860718     -0.214583546      -8.25990960E-02   976.493408       967.320374       1943.81384    
   68.3862000     -0.216462448      -8.28972831E-02   987.882019       978.674194       1966.55615    
   68.9863281     -0.216918364      -8.24675784E-02   999.331421       990.073425       1989.40479    
   69.5864563     -0.216921732      -8.16922635E-02   1010.71661       1001.45038       2012.16699    
   70.1865845     -0.217644975      -8.13037530E-02   1022.15057       1012.77643       2034.92700    
   70.7867126     -0.219273895      -8.11567008E-02   1033.60388       1024.00439       2057.60840    
   71.3868408     -0.219887480      -8.07220042E-02   1045.08740       1035.28235       2080.36987    
   71.9869690     -0.220978826      -8.00498724E-02   1056.56702       1046.59387       2103.16089    
   72.5870972     -0.221634135      -7.97412992E-02   1068.09668       1057.84460       2125.94116    
   73.1872253     -0.220273748      -7.85640851E-02   1079.64917       1069.07849       2148.72754    
   73.7873535     -0.218028083      -7.78068975E-02   1091.20166       1080.28650       2171.48804    
   74.3874817     -0.216866896      -7.65187666E-02   1102.77026       1091.50793       2194.27832    
   74.9876099     -0.216330737      -7.43882731E-02   1114.37427       1102.78784       2217.16211    
   75.5877380     -0.215592742      -7.26395473E-02   1125.98047       1114.09009       2240.07056    
   76.1878662     -0.214894116      -7.19409660E-02   1137.60095       1125.36426       2262.96509    
   76.7879944     -0.213278711      -7.00226426E-02   1149.11584       1136.73584       2285.85156    
   77.3881226     -0.211327642      -6.69254065E-02   1160.64294       1148.18494       2308.82788    
   77.9882507     -0.208893552      -6.42454550E-02   1172.21130       1159.71069       2331.92212    
   78.5883789     -0.206405520      -6.21915348E-02   1183.81006       1171.35315       2355.16309    
   79.1885071     -0.202504233      -5.98011166E-02   1195.43994       1182.94531       2378.38525    
   79.7886353     -0.198544398      -5.70738949E-02   1207.18506       1194.50928       2401.69434    
   80.3887634     -0.195454806      -5.31585068E-02   1218.96252       1206.03430       2424.99683    
   80.9888916     -0.192286044      -4.88881208E-02   1230.77661       1217.52466       2448.30127    
   81.5890198     -0.188821703      -4.59086485E-02   1242.57935       1229.08374       2471.66309    
   82.1891479     -0.185332999      -4.38787341E-02   1254.29492       1240.66248       2494.95752    
   82.7892761     -0.180325106      -4.16881852E-02   1265.95312       1252.34265       2518.29565    
   83.3894043     -0.175548226      -3.86213101E-02   1277.57104       1264.07666       2541.64771    
   83.9895325     -0.170650646      -3.61136869E-02   1289.25781       1275.81165       2565.06934    
   84.5896606     -0.165832907      -3.34223099E-02   1300.99695       1287.51233       2588.50928    
   85.1897888     -0.162051737      -3.11074853E-02   1312.52234       1299.29626       2611.81860    
   85.7899170     -0.158879086      -2.87431758E-02   1323.91467       1311.14758       2635.06250    
   86.3900452     -0.154745892      -2.66019776E-02   1335.23877       1322.99585       2658.23486    
   86.9901733     -0.149611041      -2.34182030E-02   1346.47961       1334.78088       2681.26050    
   87.5903015     -0.145175532      -1.94230620E-02   1357.76868       1346.57544       2704.34399    
   88.1904297     -0.139566511      -1.40499864E-02   1369.04858       1358.37146       2727.41992    
   88.7905579     -0.134127766      -8.71148240E-03   1380.29163       1370.23035       2750.52197    
   89.3906860     -0.127863809      -3.17158503E-03   1391.52332       1382.08826       2773.61157    
   89.9908142     -0.121721007       3.50342528E-03   1402.76587       1393.98376       2796.74951    
   90.5909424     -0.115194261       9.50637832E-03   1413.99951       1405.83582       2819.83521    
   91.1910706     -0.108856298       1.32609969E-02   1425.25269       1417.62646       2842.87915    
   91.7911987     -0.102434985       1.47453006E-02   1436.37915       1429.39075       2865.77002    
   92.3913269      -9.57600251E-02   1.60218477E-02   1447.47351       1441.11755       2888.59131    
   92.9914551      -8.95592272E-02   1.66459698E-02   1458.65076       1452.88635       2911.53711    
   93.5915833      -8.32342356E-02   1.72079820E-02   1469.79968       1464.71216       2934.51196    
   94.1917114      -7.59974197E-02   1.72067042E-02   1480.93079       1476.50818       2957.43896    
   94.7918396      -6.96065947E-02   1.68974213E-02   1492.12781       1488.23315       2980.36108    
   95.3919678      -6.49254024E-02   1.54864537E-02   1503.32593       1499.86865       3003.19458    
   95.9920959      -6.08523935E-02   1.41127789E-02   1514.55066       1511.56299       3026.11353    
   96.5922241      -5.92718124E-02   1.11841923E-02   1525.82275       1523.30225       3049.12500    
   97.1923523      -5.91134205E-02   8.19390640E-03   1537.15063       1535.13330       3072.28394    
   97.7924805      -5.85222058E-02   5.39228879E-03   1548.40015       1546.94397       3095.34424    
   98.3926086      -5.69092110E-02   1.29318074E-03   1559.74231       1558.77246       3118.51489    
   98.9927368      -5.54244034E-02  -1.85754267E-03   1571.10449       1570.58325       3141.68774    
   99.5928650      -5.40709905E-02  -4.83480887E-03   1582.42322       1582.31494       3164.73804    
   100.192993      -5.14934026E-02  -8.45564529E-03   1593.77405       1593.97278       3187.74683    
   100.793121      -4.72543575E-02  -1.22385640E-02   1605.19800       1605.59937       3210.79736    
   101.393250      -4.21072729E-02  -1.55257508E-02   1616.60706       1617.20715       3233.81445    
   101.993378      -3.62113118E-02  -1.81715284E-02   1628.02417       1628.90161       3256.92578    
   102.593506      -2.77389809E-02  -1.91276725E-02   1639.43018       1640.49084       3279.92114    
